"다 못 구해서…" 구조 참여 어민 '스트레스 장애'	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=055&aid=0000277555	세월호 사고 당시 누구보다 앞장서서 승객을 구조한 사람들이 근처 어민들이었습니다. 그런데 이분들도 지금 급성 스트레스 장애로 고통을 겪고 있습니다.기자세월호 침몰 당시 현장에 도착한 낚싯배.침몰하는 세월호 난간에 낚싯배를 붙이고 빠져나오는 탑승객들을 구조합니다.승객들이 옮겨 탈 수 있도록 구명보트 줄을 필사적으로 붙들고 있습니다.세월호 침몰까지 채 5분도 안 남은 시간 뒤집힌 세월호의 3 4층 난간 사이에서 수십 명의 승객이 빠져나옵니다.주변에 있던 다른 어선이 재빨리 다가와 위험을 무릅쓰고 바다에 빠진 승객들을 구해냅니다.승객들을 구하기 위해혼신의 힘을 쏟은 어민들이 불면증과 두통 같은 급성 스트레스 장애에 시달리고 있습니다.세월호 탑승객 구조 어민  구조를 다 해야 하는데 못하고 나와 있는 사람만 구조하는 자체가 너무 미안해서 눈물이 많이 났습니다.범정부 사고대책본부는 승객 구조에 참여한 뒤 외상 후 스트레스 증세를 보이는 어민들에게까지 심리 상담을 확대하기로 했습니다.한편 합동 수사본부는 세월호 선장 이준석 씨 등 선원 3명과 청해진해운을 기름 유출에 따른 해양관리법 위반 혐의로 입건했습니다
합수부, '세월호 침몰원인 제공' 청해진 상무 구속영장	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=008&aid=0003256262	목포전남김훈남 기자세월호 참사선사 직원 4번째 6일 구속여부 결정될 듯세월호 침몰사고를 수사 중인 검경 합동수사본부본부장 안상돈 검사장는 5일 밤 업무상과실치사 및 선박매몰 선박안전법 위반 혐의로 청해진해운 상무 김모씨에 대해 구속영장을 청구했다.합수부에 따르면 김씨는 이미 구속된 청해진해운 해무이사 안모씨와 물류팀 부장 남모씨 차장 김모씨의 상급자로 세월호의 운항 및 관리 업무를 총괄한 인물이다. 합수부는 김씨가 평소 과적으로 배가 침몰할 수 있다는 등 선원들의 주의를 무시하고 최대적재량을 넘겨 화물을 싣는데 관여한 것으로 보고 지난 4일 오후 체포영장을 발부받아 체포했다.김씨에 대한 구속여부는 6일 광주지법 목포지원의 구속 전 피의자심문영장실질심사을 거쳐 결정될 예정이다
의료사고 중재 '유명무실'…병원 동의 없으면 중재 시작 못 해	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000374399	지난해 의료사고로 인한 의료소송이 1100건으로 사상 최대를 기록했습니다.하지만 이렇게 소송에 가도 비전문가인 환자 측이 병원의 과실을 입증하기는 쉽지가 않죠.이를 돕기 위해서 2년 전 의료분쟁조정중재원이라는 기구가 생겼습니다.의사와 변호사 등 전문가들이 병원 측의 과실 여부를 밝히거나 양측의 합의를 이끌어내는 건데요.그렇지만 제도적 한계가 있다는 지적이 나오고 있습니다. 리포트 지난 1월 한 대학 병원 응급실. 코피가 멈추지 않아 병원을 찾은 9살 전모 양이 척수 검사를 받던 중 갑자기 움직이지 않습니다. 곧바로 심폐소생술이 시작됐지만 2시간 뒤 사망했습니다. 최종 사인은 과다 출혈로 인한 쇼크였습니다.   최윤주전 양 어머니 조금이라도 머리가 아팠다면 얘가 여기가 아팠으니까 병원에라도 갔을 텐데. 한 번도 그런 적이 없었고.가족들은 의료분쟁조정중재원에 의료진의 과실 여부를 가려달라고 호소했습니다.골수 검사를 받기엔 상태가 불안정하다는 전문의 소견에도 불구하고 검사를 강행했고 수혈이 시급한데도 입원한 지 4시간 지나서야 수혈을 실시했다는 게 가족들 주장입니다.하지만 병원 측은 의료진 판단이 적절했다며 중재 자체를 거부했습니다.  병원 관계자  중재를 요구한 게 말도 안 되고 우리 쪽에 과실 없는데 중재에 응하면 우리가 인정을 한 꼴이 되기 때문에소비자원 등 다른 중재기관과 달리 의료분쟁의 경우 병원이 거부하면 중재절차가 시작도 되지 않는 제도상 허점 때문에 의료 분쟁 10건 가운데 6건은 잘잘못을 따지기 전에 기각돼 시간과 비용이 요구되는 소송을 제기하거나 이마저도 포기하는 방법밖에 없습니다
첩보메디컬 '닥터이방인', 이종석 과거에서 시작	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002299593	윤상근 기자본문 이미지 영역  드라마 닥터 이방인  색다른 메디컬 첩보 메디컬 드라마가 등장했다. 그리고 그 중심엔 이종석이 있었다.SBS 새 월화드라마 닥터 이방인극본 박진우 연출 진혁 제작 아우라미디어이 5일 오후 첫 회를 공개했다. 남한에서 태어났지만 어린 시절을 북한에서 생활한 천재 의사 박훈이종석 분을 중심으로 한 과거 이야기가 드라마의 주를 이뤘다. 박훈은 대한민국 최고의 엘리트 흉부외과 박철김상중 분의 아들로서 운명의 소용돌이에 휘말려 아버지를 잃고 월북과 탈북을 모두 경험한 파란만장한 사연의 주인공이었다. 이날 방송에서는 박훈의 어린 시절과 주변 인물 및 배경에 초점을 맞추는 모습이었다.박훈의 어린 시절은 한반도를 둘러싼 불안한 정국에서 시작됐다. 김일성의 모습이 좀처럼 언론에 노출되지 않는 이유는 바로 생명이 위독하기 때문이었고 박철은 수일 내에 한반도에 전쟁이 발발한다는 정부 측의 답변을 들었다. 정부 측 관계자는 미국이 북한의 핵 시설을 타격하기 위해 준비 중이고 박철 당신만이 전쟁을 막을 수 있다고 말했다. 즉 박훈이 김일성을 살려야만 전쟁이 일어나지 않는다는 말이었다.전쟁을 준비 중이던 미국은 북한으로의 폭격을 승인했지만 박철이 김일성의 심장을 고쳐내면서 폭격을 중지했고 한반도의 정국도 다시 안정을 찾게 됐다. 하지만 기쁨도 잠시 박철과 박훈은 국무총리 장석주천호진 분가 자신의 명예를 위해 배신하면서 결국 북한 주민으로 살게 됐다.어쩔 수 없는 운명이었지만 박훈은 현실을 부정하지 않고 북한 학생으로 삶을 이어갔다. 우연히 만난 동료 여학생 송재희진세연 분와의 사랑도 키워나가고 있었다. 또한 박철과 함께 작은 병원을 차려 아픈 환자들을 돌보면서 생활을 꾸려갔다.닥터 이방인은 후반부에서 다시 긴장감을 높이며 눈길을 끌었다. 송재희의 아버지를 만나 결혼을 허락받으려 했던 박훈은 갑작스럽게 간부들에 의해 송재희가 끌려가며 영문도 모른 채 이별해야 했다. 알고 보니 송재희는 조총련계 아버지의 딸이었고 박훈은 당의 통제를 받는 의사가 됐다. 하지만 뛰어난 실력으로 당의 인정을 받기에 이르렀다. 이후 박훈은 난민 수용소에서 환자가 된 송재희를 확인하고 분노했고 아버지와 송재희 둘 중 한 명은 죽어야 한다는 사실에 더 분노했다. 송재희를 만나기 위해 5년 동안 말도 안 되는 당의 의료 지시도 견뎌냈기에 박훈은 참을 수 없었다. 결국 박훈은 박철이 도움으로 송재희와 북한을 탈출할 기회를 얻을 제안을 받았다. 그리고 박철은 아들을 위해 북한에서 생을 마감했다. 박훈의 삶은 그야말로 파란만장했다.닥터 이방인은 두 천재의사 박훈이종석 분과 한재준박해진 분이 거대한 음모에 맞서는 이야기를 다뤘다. 지난해 너의 목소리가 들려로 최고의 인기를 얻은 이종석과 별에서 온 그대의 휘코난 박해진이 이번엔 엘리트 의사로 변신해 매력 대결을 기대케 했다. 또한 시티헌터 주군의 태양 등을 연출한 진혁 PD와 한성별곡 바람의 나라 등을 집필한 박진우 작가가 만났다. 진지함과 코믹함을 넘나드는 전개는 극의 몰입을 높였다
불나면 어쩌려고…숙박시설 완강기 규정 있으나마나	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000374390	건물에 설치되어 있는 완강기라는 비상탈출 장비 보신 적 있으십니까불이 났을 때 이렇게 밧줄을 이용해서 창문 밖으로 탈출할 수 있는 도와주는 장비입니다.대중숙박업소처럼 베란다가 없거나 옥상을 쉽게 이용하지 못하는 3층 이상 건물에는 의무적으로 설치해야 합니다.하지만 실제 완강기가 설치되어 있지 않거나 무용지물인 경우가 많다고 하는데요.오늘 뉴스플러스에서 오현석 손령 두 기가 집중취재했습니다. 리포트 한 숙박업소의 건물 위로 검은 연기가 치솟습니다.창문을 통해 투숙객들이 빠져나오는 사이 다른 쪽에서는 애타게 구조를 기다립니다.살려주세요  이날 투숙객 20여 명은 대피했지만 5층에서 구조를 기다리던 3명은 결국 숨졌습니다.비상계단이 유독 가스로 막혀 창문이 유일한 탈출구였지만 건물에는 완강기가 없었습니다.이런 완강기를 의무적으로 설치해야 하는 숙박업소의 3층 이상 객실들을 점검해봤습니다. 서울 종로의 한 모텔은 완강기를 아예 찾아볼 수 없습니다. 주인은 황당한 핑계를 늘어놓습니다.숙박업소 주인  완강기가 왜 없어요완강기가 뭐예요불나면 타고 내려오는거있어요.없던데필요하면 저희가 갖다드리는데근처의 또 다른 업소 역시 마찬가지입니다. 숙박업소 주인  그런거 잘 몰랐어완강기 없다고 지적하는 사람은 없었어요나는 그거 처음 듣는 소리예요 외국인들이 주로 찾는 서울의 한 관광호텔은 우수 숙박업소로 지정됐지만 화재에 대비한 완강기는 없습니다.창문이 성인남성 몸통보다 작거나 창문이 아예 막혀있어 완강기가 있어도 탈출조차 할 수 없는 곳도 있습니다.취재진이 전문가와 함께 서울시내 열 군데 숙박업소를 점검해본 결과 완강기를 갖추고 있는 곳은 6곳뿐이었습니다. 앵커 지금 보시는 이 완강기는 일반 숙박업소에서 가장 흔하게 설치된 제품입니다. 여러 명이 차례로 대피할 수 있는 완강기도 있지만 일회용 간이 완강기만 설치해도 문제 삼지 않는 게 현행법입니다.   리포트 여러 명이 대피할 수 있는 일반 완강기를 이용해 창문 밖으로 대피해 봤습니다. 한 사람이 벨트를 차고 창문 밖으로 뛰어내리면 반대편 줄에 매달린 사람도 내려오는 도로레 원리를 이용하는 방식으로 몇 명이든 차례로 대피할 수 있습니다. 반면 간이 완강기는 말 그대로 일회용입니다.완강기를 이용할 때에는 벨트를 겨드랑이 사이에 끼우고 벽에 부딪히지 않게 내려와야 합니다.하지만 숙박업소에 있는 완강기는 1회용이기 때문에 위에 있는 사람은 더이상 탈출할 수 없습니다.실제 지난 2011년에는 불을 피해 두 명 동시에 간이 완강기에 매달렸다 줄을 놓치면서 두 명 모두 숨지는 사고가 발생하기도 했습니다. 소방관계자 소방당국단지 숙박업소는 보조적으로 간이 완강기를 하도록 해놓은 거예요. 비용부담이 되니까 최소기준으로만사고가 날 때마다 관련 규정을 바꿔야 한다는 지적이 나왔지만 관련법은 13년째 그대로입니다
대책없이 방문한 총리 일행에 냉담한 가족들	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=003&aid=0005828850	진도김지훈 기자  세월호 침몰 사고 20일째인 5일 오후 정홍원 국무총리가 실종자 가족들을 찾았다. 하지만 뚜렷한 대책 없이 방문한 정 총리 일행에 가족들은 여전히 냉담한 반응을 보였다.  이날 오후 7시께 진도군 임회면 팽목항에 마련된 가족대책본부에서 정 총리와 실종자 가족들이 자리한 가운데 브리핑이 진행됐다.  이 자리에서 가족들은 시신 유실에 대한 우려와 함께 현장감 없는 정부 대책에 불만을 드러냈다. 정부 관계자의 엉뚱한 답변에 황당하다는 반응도 보였다. 한 실종자 가족이 현장과 너무 동떨어진 얘기를 하고 있다고 지적하자 정부 관계자는 지난달 30일 진행했던 전문가 회의를 거론하며 아이디어라는 게 일반인들에게서도 나올 수 있다. 말씀하실 거 있으면얘기하시라고 말했다.  사고 20일째가 지났음에도 실종자 가족들에게 아이디어를 찾은 것이다. 정부가 대화를 하겠다는 뜻으로 받아들일 수도 있지만 사고 발생 이후 제대로 된 매뉴얼 없이 우왕좌왕했던 사례에 비춰볼 때 실종자 가족들은 부적절한 발언이라며 격앙했다.  지난 3일 문재인 의원이 방문했을 때 한 학부모가 정부는 왜 항상 우리한테 요구해요. 왜 우리한테 요구를 하냐고요. 정부는 최선을 다하지 않는다고요라고 울분을 토했지만 달라진 게 없는 셈이다.  이에 한 실종자 가족이 그렇게 다음 기회에라고 말할 시간이 없다고 채근하자 정부 관계자는 원하시면 회의에 참여할 수 있는 기회를 드리겠다. 내일 오전 9시에 또 설명하겠다며 서둘러 브리핑을 마무리했다. 이후 정 총리 일행은 오후 8시40분께 가족대책본부 앞에서 대기하고 있던 버스를 타고 팽목항을 떠났다
아베 英·佛 무명용사묘 헌화…"야스쿠니 물타기용"	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0006892860	5일현지시간파리의 무명용사묘에 헌화하는 아베 총리AP.    도쿄 조준형 특파원  유럽을 방문중인 아베 신조 일본 총리가 무명용사의 묘에 잇달아 헌화했다.    아베 총리는 5일현지시간 프랑수아 올랑드 프랑스 대통령과 정상회담을 한 뒤 파리의 무명용사 묘에서 꽃을 바쳤다. 이 묘는 제1차 세계대전에서 희생된 신원 미상의 병사들 시신을 안치하기 위해 1920년 설치됐다.     통상 국빈 자격으로 방문한 외국 정상이 이 묘지에 헌화하는 경우가 많은데 아베 총리는 이번에 국빈 자격이 아니지만 묘지 방문을 강하게 희망해 결국 성사됐다고 교도통신이 보도했다.     앞서 아베 총리는 지난 1일 영국을 방문했을 때에도 웨스트민스터 사원의 무명용사 묘에 헌화했다.     교도통신은 외교 소식통을 인용 아베 총리의 이런 행보가 작년 12월 자신의 야스쿠니 신사 참배가 과거 일본 군국주의를 긍정하는 행동이라는 비판이 제기된 것을 고려한 것이라고 보도했다.     야스쿠니 참배 역시 무명용사묘 참배처럼 나라를 위해 목숨을 바친 이들에 대한 존숭의 뜻을 표하기 위함이라는 자신의 주장을 국제사회에 호소하기 위함이라는 것이다
푸틴, 북한 채무탕감 협정 비준안 최종 서명	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0006892837	109억 달러 중 90 탕감양국 경제협력 활성화할 듯    모스크바 유철종 특파원  블라디미르 푸틴 러시아 대통령이 5일현지시간 2년 전 북한과 체결했던 옛 소련 시절 북한 채무 탕감 협정 비준 법안에 최종 서명했다고 리아노보스티 통신이 전했다.     옛 소련 시절 북한이 러시아에 진 채무를 대폭 탕감하는 내용을 담은 협정은 지난 2012년 9월 17일 양국 정부 간에 체결됐다.     러시아와 북한은 이 협정을 통해 북한이 러시아에 지고 있던 약 109억 달러달러당 0.6루블로 계산의 옛 소련 시절 채무 가운데 90를 탕감하고 남은 10억 9천만 달러는 20년에 걸쳐 분할 상환하기로 합의했다.     협정은 또 북한 대외무역은행에 개설된 러시아 대외경제은행브네슈에코놈방크 계좌로 송금될 채무 상환금을 러시아가 다시 북한 내 보건교육에너지 분야 프로젝트에 재투자할 수 있도록 규정하고 있는 것으로 알려졌다.     이와 관련 세르게이 샤탈로프 러시아 재무차관은 앞서 이 상환금이 북한을 거쳐 한국으로 연결되는 가스관이나 철도 건설에 사용될 수 있을 것이라고 설명했다.    러시아 하원은 지난 2월 중순 정부가 제출한 협정 비준 법안을 승인했으며 상원도 지난달 말 이를 통과시켰다. 이날 푸틴 대통령의 최종 서명으로 탕감 법안이 발효하게 됐다.    러시아의 북한 채무 탕감은 극동 지역을 중심으로 양국 간 경제협력이 활성화하고 있는 가운데 이루어졌다
불날 때 쓰는 지하철역 마스크 태부족 '안전 시늉'	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=057&aid=0000348794	지난주 서울 상왕십리역 지하철 추돌사고 때 만약 화재까지 났다면 어찌 됐을까요   화재에 대비해 지하철 승강장에는 방독면과 마스크를 갖춰놓았습니다.   그런데 승객 수에 비해 너무 적다고 생각해본 적 없으십니까  황재헌 기자가 보도합니다.    기자   서울 지하철 2호선 강남역입니다.  승강장에 화재 대비 마스크와 화생방 방독면이 놓여 있습니다. 스탠딩  황재헌  기자 그런데 이 재난 대비 마스크들의 개수를 놓고 논란이 일고 있습니다.  강남역에 구비된 마스크는 4백 개. 하루 이용객이 13만 7천 명으로 가장 붐비는 역이라는 걸 감안하면 마스크 개수가 턱없이 부족합니다.  유동인구가 많든 적든 역마다 마스크 개수가 비슷하다는 점도 문제입니다.  하루 이용객이 강남역의 70분의 1에 불과한 서울 지하철 4호선 남태령역은 마스크를 288개 갖추고 있어 강남역과 불과 1백 개 밖에 차이가 안 납니다. 인터뷰  서울메트로 관계자 유동인구는 달라질 수 있는데 그걸 규정으로 하는 건 없을 것 같은데요.  때문에 최근 잇따른 안전사고에 불안한 시민들은 장비의 실효성에 의문이 남습니다. 인터뷰  황인숙  서울 방배동 안전장치가 있다는 건 아는데 실제 써보지 않았기 때문에 제대로 작동될까 불안합니다.   대피가 어려운 지하철 재난에 대비하기 위해선 보다 세심한 정책이 필요해 보입니다.  MBN뉴스 황재헌입니다  hwang2335gmail
'역린' 200만 돌파…황금연휴 압도적 흥행 1위	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=213&aid=0000476369	김수정 기자 영화 역린이재규 감독 초이스컷 픽처스 제작이 200만 관객을 돌파했다.롯데엔터테인먼트 측은 역린이 5일 오후 4시 41분 영화진흥위원회 통합전산망 집계 기준 누적 관객수 200만1명을 기록했다고 밝혔다.개봉 첫날 28만명의 관객을 동원해 2014년 개봉 영화 중 최고 오프닝 스코어를 기록한 역린은 개봉 이후 단 한 번도 박스오피스 1위 자리를 내주지 않았다.특히 개봉 첫 주 주말 100만명 이상의 관객을 동원 경쟁작들을 크게 앞서며 주말 박스오피스 1위를 차지해 흥행 최강자로서 황금 연휴를 점령했다.역린은 정조 즉위 1년 왕의 암살을 둘러싸고 벌어지는 살아야 하는 자 죽여야 하는 자 살려야 하는 자들의 엇갈린 운명과 역사 속에 감춰졌던 숨막히는 24시간을 그린 영화다.정유역변을 모티브로 현빈 정재영 조정석 조재현 한지민 김성령 박성웅 정은채가 가세했으며  드라마 다모 베토벤 바이러스 더킹 투하츠를 연출한 이재규 감독이 메가폰을 잡았다
세월호, 보안 강화 각서까지 쓰고도 '부실' 운항	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000374379	국가정보원이 세월호 취항을 반대해 온 것으로 확인됐습니다.보안상 허점이 발견됐기 때문인데 취항이 이루어진 뒤에는 점검과 관리에 구멍이 뚫렸습니다.  리포트 세월호 취항을 앞둔 지난 2012년 말.국가정보원이 세월호 취항에 제동을 걸었습니다.실제 정확한 승선자 수를 알 수 없다는 보안상 결점이 발견된 것입니다. 항만업계 관계자 배에 출입하는 부분이 아무나 출입할 수 있다고 했고 승선자 부분에 대한 관리가 확실하지 않다고 해서.국정원이 요구한 보안 시스템 강화는 3가지.화물적재 공간에 경비직원을 24시간 배치하고 부두에 CCTV를 추가로 설치할 것과 상시적인 국정원의 점검이었습니다.국정원은 이 같은 문제를 인천 항만청에 기관통보 했고 실제 세월호 취항은 예정보다 한 달 가까이 늦춰졌습니다.결국 청해진해운은 7천여만 원을 들여 CCTV를 추가 설치하고 보안을 철저히 하겠다는 각서까지 쓰고 나서야 운항 허가를 받았습니다.  청해진해운 관계자  면허를 안 내주니까 할 수 없이 각서를 써 줬지 각서를 썼는데 공증까지 받으라고 해서 할 수 없이 공증을 받았고
잠수규정 어기며 '목숨 건 잠수'…사명감으로 버틴다	http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=214&aid=0000374381	보신 것처럼 잠수부들 망설임 없이 바닷속으로 뛰어들고 있는데요.상황이 워낙 절박하다 보니까 잠수 안전규정도 제대로 지키지 못할 정도라고 합니다.넓은 바지선이 라지만 마땅히 앉아 쉴 곳도 변변한 음식도 없습니다.거센 바다 바람에 저체온증에 걸릴까 서로 담요를 덮어줍니다.잔잔한 바다에서도 수심 40m 잠수가 가능한 시간은 15분 남짓. 사고 해역은 조류도 강하고 시야도 어둡습니다. 황대식 본부장한국해양구조협회 아주 열악하기 때문에 들어가는 것 자체가 위험이나 목숨을 담보로 해야. 1번 잠수에 12시간 휴식 작업 시간 10분 내외로 제한해야 하지만 현장에서는 지키래야 지킬 수가 없습니다.   민간 잠수부  기술 좋은 사람은 3번도 들어가고요.잠수병을 막으려면 분당 9미터의 느린 속도로 올라와야 하지만 수색에 시간을 다 쓰고 나면 서둘러 복귀해야 합니다. 이순규 민간잠수부  그 수심에서 무리해서 수색하는 것은 있습니다. 체임버 들어갈 각오를 하고. 실종자를 찾겠다는 사명감은 다이빙 장비보다 더 무겁게 어깨를 짓누릅니다. 이순규 민간잠수부  시야도 안 나오고 갇혀 있고 정신적 압박이 굉장히 심하고요
